Bandit,Reward,Algorithm
3.0,2.8260436249326406,ThompsonSampling
3.0,4.217323197665044,ThompsonSampling
3.0,5.515501903058739,ThompsonSampling
3.0,4.02714025186028,ThompsonSampling
3.0,3.5594046559972305,ThompsonSampling
3.0,2.252646709626889,ThompsonSampling
3.0,2.19353521039275,ThompsonSampling
3.0,3.019038858125848,ThompsonSampling
3.0,4.709155370375092,ThompsonSampling
3.0,4.595348574902456,ThompsonSampling
3.0,4.796997245541997,ThompsonSampling
3.0,3.8079452708573496,ThompsonSampling
3.0,3.448436998313846,ThompsonSampling
3.0,3.774014267136911,ThompsonSampling
3.0,4.568952750902629,ThompsonSampling
3.0,5.286515281631124,ThompsonSampling
3.0,4.157781193346041,ThompsonSampling
3.0,4.302401137338884,ThompsonSampling
3.0,2.100623988584408,ThompsonSampling
3.0,3.0698222766692402,ThompsonSampling
3.0,3.4005524888355922,ThompsonSampling
3.0,4.314865119159643,ThompsonSampling
3.0,4.205395323147122,ThompsonSampling
3.0,4.250182173908575,ThompsonSampling
3.0,4.675875856415751,ThompsonSampling
3.0,5.088357800303485,ThompsonSampling
3.0,5.743014045960011,ThompsonSampling
3.0,3.0549597588611483,ThompsonSampling
3.0,3.2163813086925965,ThompsonSampling
3.0,5.02676322586584,ThompsonSampling
3.0,3.227704249485343,ThompsonSampling
3.0,4.460213830587003,ThompsonSampling
3.0,4.395855770845068,ThompsonSampling
3.0,5.89053910140774,ThompsonSampling
3.0,3.1704777887830917,ThompsonSampling
3.0,3.4597682535407515,ThompsonSampling
3.0,4.285943236937671,ThompsonSampling
3.0,6.773187922668474,ThompsonSampling
3.0,3.7164281003476383,ThompsonSampling
3.0,5.298162342171408,ThompsonSampling
3.0,4.363901497597163,ThompsonSampling
3.0,4.070797792613126,ThompsonSampling
3.0,4.213740984611319,ThompsonSampling
3.0,5.322651389140267,ThompsonSampling
3.0,4.22941639736705,ThompsonSampling
3.0,4.232123915025132,ThompsonSampling
3.0,3.280819316487043,ThompsonSampling
3.0,3.29503121530517,ThompsonSampling
3.0,3.7964754416144553,ThompsonSampling
3.0,3.7894392061438698,ThompsonSampling
3.0,5.6035462670839165,ThompsonSampling
3.0,3.905704405380334,ThompsonSampling
3.0,3.0580515163521125,ThompsonSampling
3.0,5.2994052294011205,ThompsonSampling
3.0,4.530791789672847,ThompsonSampling
3.0,5.3919508378090315,ThompsonSampling
3.0,3.4760779033473974,ThompsonSampling
3.0,2.647724679623104,ThompsonSampling
3.0,5.97821997382144,ThompsonSampling
3.0,4.795578525946966,ThompsonSampling
3.0,3.2967848822581036,ThompsonSampling
3.0,4.059903067947394,ThompsonSampling
3.0,3.7149508785382164,ThompsonSampling
3.0,3.61340917883196,ThompsonSampling
3.0,4.559275425904666,ThompsonSampling
3.0,3.6189227089998406,ThompsonSampling
3.0,4.708882452428034,ThompsonSampling
3.0,3.6915613599359562,ThompsonSampling
3.0,4.720041420957931,ThompsonSampling
3.0,5.827732064730775,ThompsonSampling
3.0,5.167619680204667,ThompsonSampling
3.0,5.411562512546266,ThompsonSampling
3.0,3.2921581218465046,ThompsonSampling
3.0,2.4815049611442204,ThompsonSampling
3.0,4.1755462517206405,ThompsonSampling
3.0,4.035863896076324,ThompsonSampling
3.0,3.3481815276742943,ThompsonSampling
3.0,4.006300473898835,ThompsonSampling
3.0,6.442346379230377,ThompsonSampling
3.0,5.292004404682987,ThompsonSampling
3.0,3.331389820585508,ThompsonSampling
3.0,5.042084359378261,ThompsonSampling
3.0,3.7143672170654085,ThompsonSampling
3.0,3.822601327416241,ThompsonSampling
3.0,5.75232850772886,ThompsonSampling
3.0,3.6920381325751808,ThompsonSampling
3.0,3.476339626385401,ThompsonSampling
3.0,4.441327973326626,ThompsonSampling
3.0,3.393794198923123,ThompsonSampling
3.0,3.92536680398416,ThompsonSampling
3.0,3.353532749727963,ThompsonSampling
3.0,3.2298056941554947,ThompsonSampling
3.0,4.087272795431666,ThompsonSampling
3.0,3.149553352178087,ThompsonSampling
3.0,3.5695561500063118,ThompsonSampling
3.0,3.2072488963912464,ThompsonSampling
3.0,3.8430250077957098,ThompsonSampling
3.0,4.066833644110473,ThompsonSampling
3.0,6.065741336501185,ThompsonSampling
3.0,3.9855835209789645,ThompsonSampling
3.0,5.3258450548068526,ThompsonSampling
3.0,3.6902362956706556,ThompsonSampling
3.0,4.095266606004748,ThompsonSampling
3.0,4.252680232026857,ThompsonSampling
3.0,3.784301502136437,ThompsonSampling
3.0,3.6743601547083866,ThompsonSampling
3.0,3.464457710379407,ThompsonSampling
3.0,6.175993698526689,ThompsonSampling
3.0,4.362846898967905,ThompsonSampling
3.0,3.108578512128771,ThompsonSampling
3.0,4.191098799630771,ThompsonSampling
3.0,4.003760377282701,ThompsonSampling
3.0,3.5797382253586867,ThompsonSampling
3.0,4.485727373739021,ThompsonSampling
3.0,4.815192775604277,ThompsonSampling
3.0,3.637116710116005,ThompsonSampling
3.0,4.774770205194844,ThompsonSampling
3.0,2.6292318517418183,ThompsonSampling
3.0,3.974055450120914,ThompsonSampling
3.0,3.9956342116436816,ThompsonSampling
3.0,3.2611348795546315,ThompsonSampling
3.0,3.5130435341500563,ThompsonSampling
3.0,2.9805026384059,ThompsonSampling
3.0,2.897764696630173,ThompsonSampling
3.0,5.043749118407209,ThompsonSampling
3.0,4.503963447496591,ThompsonSampling
3.0,4.988588790535353,ThompsonSampling
3.0,4.981980941918243,ThompsonSampling
3.0,3.3857559226297527,ThompsonSampling
3.0,3.0947050332613513,ThompsonSampling
3.0,4.381521583485964,ThompsonSampling
3.0,4.699771250412494,ThompsonSampling
3.0,5.318165965769427,ThompsonSampling
3.0,1.6023867673404597,ThompsonSampling
3.0,3.5606885578113285,ThompsonSampling
3.0,4.026978816610818,ThompsonSampling
3.0,4.0380740052039386,ThompsonSampling
3.0,4.074472635417693,ThompsonSampling
3.0,4.718858179155957,ThompsonSampling
3.0,2.2216678217453723,ThompsonSampling
3.0,4.454940283709428,ThompsonSampling
3.0,4.162101273123889,ThompsonSampling
3.0,2.4599593573799465,ThompsonSampling
3.0,5.158826364762287,ThompsonSampling
3.0,3.011830562264267,ThompsonSampling
3.0,3.975894825974516,ThompsonSampling
3.0,1.6081923795946196,ThompsonSampling
3.0,4.220081521962142,ThompsonSampling
3.0,3.949623810256216,ThompsonSampling
3.0,3.8119606237402466,ThompsonSampling
3.0,2.9398570198818916,ThompsonSampling
3.0,4.6590668655616145,ThompsonSampling
3.0,4.463157988449334,ThompsonSampling
3.0,4.920003626789346,ThompsonSampling
3.0,2.8479217138221626,ThompsonSampling
3.0,4.676203154273809,ThompsonSampling
3.0,5.978611271822794,ThompsonSampling
3.0,4.607384834908373,ThompsonSampling
3.0,5.036071765074579,ThompsonSampling
3.0,2.1968448049862017,ThompsonSampling
3.0,6.393225840702554,ThompsonSampling
3.0,3.946819086848082,ThompsonSampling
3.0,4.7057824885608435,ThompsonSampling
3.0,3.5119284410516105,ThompsonSampling
3.0,3.106100761713787,ThompsonSampling
3.0,5.260661278081444,ThompsonSampling
3.0,4.050272528789524,ThompsonSampling
3.0,6.5762466909310975,ThompsonSampling
3.0,4.319769485702025,ThompsonSampling
3.0,4.7196829274291705,ThompsonSampling
3.0,3.425970314945098,ThompsonSampling
3.0,4.480901743299139,ThompsonSampling
3.0,4.336948494312449,ThompsonSampling
3.0,3.168036727493458,ThompsonSampling
3.0,4.319285377841646,ThompsonSampling
3.0,3.707286957944757,ThompsonSampling
3.0,3.0545209052446456,ThompsonSampling
3.0,2.880507183776688,ThompsonSampling
3.0,6.209854623859137,ThompsonSampling
3.0,2.9117941189770438,ThompsonSampling
3.0,4.1052824717092165,ThompsonSampling
3.0,3.8749882062523437,ThompsonSampling
3.0,3.7831777486783693,ThompsonSampling
3.0,4.645879934966585,ThompsonSampling
3.0,3.464672587016369,ThompsonSampling
3.0,2.6752279237499152,ThompsonSampling
3.0,4.45843109288472,ThompsonSampling
3.0,2.976957521687044,ThompsonSampling
3.0,5.301340055860749,ThompsonSampling
3.0,3.7318642910268447,ThompsonSampling
3.0,3.008946326598383,ThompsonSampling
3.0,4.62342992365053,ThompsonSampling
3.0,4.299458178585811,ThompsonSampling
3.0,3.8320248367197713,ThompsonSampling
3.0,4.613959447787792,ThompsonSampling
3.0,3.738738759060764,ThompsonSampling
3.0,4.5763450467691165,ThompsonSampling
3.0,7.05032233336903,ThompsonSampling
3.0,4.279644940165594,ThompsonSampling
3.0,4.315787408989973,ThompsonSampling
3.0,2.5029226548629415,ThompsonSampling
3.0,6.075066743872178,ThompsonSampling
3.0,3.2603877644790202,ThompsonSampling
3.0,4.299293698857334,ThompsonSampling
3.0,4.009174989836697,ThompsonSampling
3.0,3.4216680561924675,ThompsonSampling
3.0,4.043971617728265,ThompsonSampling
3.0,5.011647448601967,ThompsonSampling
3.0,4.093258945553712,ThompsonSampling
3.0,2.4118488236178957,ThompsonSampling
3.0,3.2782275911878935,ThompsonSampling
3.0,6.163388503546347,ThompsonSampling
3.0,6.697426611267451,ThompsonSampling
3.0,3.697232799037663,ThompsonSampling
3.0,2.4347560726347544,ThompsonSampling
3.0,4.2943674863068235,ThompsonSampling
3.0,4.589409689648234,ThompsonSampling
3.0,3.798137578707157,ThompsonSampling
3.0,3.9881390010379456,ThompsonSampling
3.0,6.386393463436054,ThompsonSampling
3.0,2.774030508677191,ThompsonSampling
3.0,6.504898824347204,ThompsonSampling
3.0,3.4446980898299033,ThompsonSampling
3.0,4.297539356170104,ThompsonSampling
3.0,3.6881247943236075,ThompsonSampling
3.0,5.517561971971777,ThompsonSampling
3.0,3.7838268855342725,ThompsonSampling
3.0,5.3386167897992785,ThompsonSampling
3.0,4.7122680973824735,ThompsonSampling
3.0,4.582225071471353,ThompsonSampling
3.0,4.5515714593504475,ThompsonSampling
3.0,5.2280507188995,ThompsonSampling
3.0,3.2423213837238265,ThompsonSampling
3.0,3.777488217436794,ThompsonSampling
3.0,3.302729288698386,ThompsonSampling
3.0,5.282773601616788,ThompsonSampling
3.0,3.4798295986121337,ThompsonSampling
3.0,4.665823375656551,ThompsonSampling
3.0,3.6049221794103183,ThompsonSampling
3.0,4.067700753187772,ThompsonSampling
3.0,4.31124817376255,ThompsonSampling
3.0,4.564885368141647,ThompsonSampling
3.0,2.907680587423557,ThompsonSampling
3.0,5.883573216365588,ThompsonSampling
3.0,3.594780438107815,ThompsonSampling
3.0,5.220120607376163,ThompsonSampling
3.0,3.9645758427871542,ThompsonSampling
3.0,4.842403515279603,ThompsonSampling
3.0,2.5007742160950155,ThompsonSampling
3.0,4.390210150243499,ThompsonSampling
3.0,4.461903263588161,ThompsonSampling
3.0,4.377596258813498,ThompsonSampling
3.0,3.807079859597853,ThompsonSampling
3.0,2.3435261814374297,ThompsonSampling
3.0,4.699801344021081,ThompsonSampling
3.0,3.004936626931517,ThompsonSampling
3.0,3.9140278795191117,ThompsonSampling
3.0,2.032343313371169,ThompsonSampling
3.0,3.3385336105395305,ThompsonSampling
3.0,2.5018981473331365,ThompsonSampling
3.0,4.223549755195646,ThompsonSampling
3.0,4.955661997245475,ThompsonSampling
3.0,3.6738421228083373,ThompsonSampling
3.0,4.475446148721274,ThompsonSampling
3.0,4.451965980231777,ThompsonSampling
3.0,3.190075590178574,ThompsonSampling
3.0,4.664588282734947,ThompsonSampling
3.0,3.761411197559982,ThompsonSampling
3.0,2.546836607883609,ThompsonSampling
3.0,4.443245912196901,ThompsonSampling
3.0,3.490005152136698,ThompsonSampling
3.0,3.5296370813993807,ThompsonSampling
3.0,5.300670919919694,ThompsonSampling
3.0,4.565725981043623,ThompsonSampling
3.0,3.026123114885987,ThompsonSampling
3.0,4.1448484206497485,ThompsonSampling
3.0,3.6815734072821558,ThompsonSampling
3.0,4.922078470715037,ThompsonSampling
3.0,3.6149200542176927,ThompsonSampling
3.0,3.738063876790081,ThompsonSampling
3.0,3.2884281301592746,ThompsonSampling
3.0,3.215099549618524,ThompsonSampling
3.0,5.409353815906956,ThompsonSampling
3.0,5.7404466425982985,ThompsonSampling
3.0,3.9122698849413173,ThompsonSampling
3.0,4.758047648612373,ThompsonSampling
3.0,3.4946531282472773,ThompsonSampling
3.0,3.541842415948169,ThompsonSampling
3.0,2.469268401768211,ThompsonSampling
3.0,4.0988280481270705,ThompsonSampling
3.0,2.616327392112887,ThompsonSampling
3.0,2.0096108462378086,ThompsonSampling
3.0,5.715081198302341,ThompsonSampling
3.0,2.581063774655412,ThompsonSampling
3.0,3.9228071083470684,ThompsonSampling
3.0,3.2090770179503325,ThompsonSampling
3.0,4.98246015006855,ThompsonSampling
3.0,2.8730263656281196,ThompsonSampling
3.0,6.288703989239221,ThompsonSampling
3.0,4.561737337364059,ThompsonSampling
3.0,3.785670670110673,ThompsonSampling
3.0,3.4610391005826524,ThompsonSampling
3.0,4.399797725323973,ThompsonSampling
3.0,4.252153892916043,ThompsonSampling
3.0,5.713284374597527,ThompsonSampling
3.0,5.31200511093623,ThompsonSampling
3.0,3.415798938982128,ThompsonSampling
3.0,4.214380341229222,ThompsonSampling
3.0,4.260185481344919,ThompsonSampling
3.0,3.187683325350758,ThompsonSampling
3.0,3.959135266002797,ThompsonSampling
3.0,3.436304768326247,ThompsonSampling
3.0,3.1946708411269027,ThompsonSampling
3.0,4.796257946964946,ThompsonSampling
3.0,3.9404651311763845,ThompsonSampling
3.0,2.2197040803878947,ThompsonSampling
3.0,4.97381872283263,ThompsonSampling
3.0,2.9113280031053037,ThompsonSampling
3.0,4.502068486505489,ThompsonSampling
3.0,3.771391851022114,ThompsonSampling
3.0,4.472561495665568,ThompsonSampling
3.0,3.644851544534749,ThompsonSampling
3.0,5.053079047469985,ThompsonSampling
3.0,2.4983246394480854,ThompsonSampling
3.0,3.3501542575118246,ThompsonSampling
3.0,4.851101071836693,ThompsonSampling
3.0,5.175808854823491,ThompsonSampling
3.0,2.361724236002985,ThompsonSampling
3.0,3.2802102103694004,ThompsonSampling
3.0,2.749588818011647,ThompsonSampling
3.0,4.421182186560924,ThompsonSampling
3.0,3.716783294445217,ThompsonSampling
3.0,4.912675784404958,ThompsonSampling
3.0,4.933368286560845,ThompsonSampling
3.0,4.6091656992412835,ThompsonSampling
3.0,3.195283306602233,ThompsonSampling
3.0,4.8378286006000675,ThompsonSampling
3.0,3.245989054828408,ThompsonSampling
3.0,2.7625918889918184,ThompsonSampling
3.0,3.0834632193647242,ThompsonSampling
3.0,4.6933765670369345,ThompsonSampling
3.0,4.390597885106748,ThompsonSampling
3.0,3.9588635775155825,ThompsonSampling
3.0,3.9446286576633796,ThompsonSampling
3.0,3.4632249724199466,ThompsonSampling
3.0,3.688778448982961,ThompsonSampling
3.0,4.280700547584213,ThompsonSampling
3.0,5.759941749332821,ThompsonSampling
3.0,3.119129733394337,ThompsonSampling
3.0,4.0130712030339755,ThompsonSampling
3.0,3.675979350547597,ThompsonSampling
3.0,3.622288821855111,ThompsonSampling
3.0,5.024601443967121,ThompsonSampling
3.0,6.217514751659971,ThompsonSampling
3.0,5.389001144183104,ThompsonSampling
3.0,4.165502033946233,ThompsonSampling
3.0,4.385096464860218,ThompsonSampling
3.0,4.528902502153429,ThompsonSampling
3.0,3.805408656949709,ThompsonSampling
3.0,4.448179785907282,ThompsonSampling
3.0,3.7537385782019776,ThompsonSampling
3.0,3.0997943544250366,ThompsonSampling
3.0,2.847320328526192,ThompsonSampling
3.0,2.5033723172793123,ThompsonSampling
3.0,4.183267014376694,ThompsonSampling
3.0,3.6481884265790567,ThompsonSampling
3.0,2.988556117751138,ThompsonSampling
3.0,4.345043507592968,ThompsonSampling
3.0,5.452355140898352,ThompsonSampling
3.0,4.31349207671391,ThompsonSampling
3.0,4.4819842336517155,ThompsonSampling
3.0,3.5402367748898373,ThompsonSampling
3.0,4.126722668237268,ThompsonSampling
3.0,4.644560189114573,ThompsonSampling
3.0,3.321431906068113,ThompsonSampling
3.0,5.160450859303973,ThompsonSampling
3.0,4.036493821690991,ThompsonSampling
3.0,4.672573267199702,ThompsonSampling
3.0,4.08264137026363,ThompsonSampling
3.0,5.40523838179576,ThompsonSampling
3.0,2.9888625717529704,ThompsonSampling
3.0,2.818621210335448,ThompsonSampling
3.0,4.670568740494074,ThompsonSampling
3.0,4.431098229071138,ThompsonSampling
3.0,4.258547840835195,ThompsonSampling
3.0,2.469860939008899,ThompsonSampling
3.0,5.019049635956355,ThompsonSampling
3.0,3.6522367021590547,ThompsonSampling
3.0,3.819673300355613,ThompsonSampling
3.0,5.687291704487043,ThompsonSampling
3.0,3.5559633978672793,ThompsonSampling
3.0,3.9480593885418274,ThompsonSampling
3.0,5.796499289452054,ThompsonSampling
3.0,4.653720288380127,ThompsonSampling
3.0,4.4337826225568335,ThompsonSampling
3.0,3.102552006836647,ThompsonSampling
3.0,4.156385923556283,ThompsonSampling
3.0,4.132404958488265,ThompsonSampling
3.0,4.855875913897032,ThompsonSampling
3.0,4.441976263908463,ThompsonSampling
3.0,3.8759724480640116,ThompsonSampling
3.0,3.8726155402068922,ThompsonSampling
3.0,4.142012725217091,ThompsonSampling
3.0,4.002637908685154,ThompsonSampling
3.0,3.445301315509181,ThompsonSampling
3.0,2.8176383678024752,ThompsonSampling
3.0,4.169003446377275,ThompsonSampling
3.0,3.7807959397014015,ThompsonSampling
3.0,5.639809337401179,ThompsonSampling
3.0,3.167271029385775,ThompsonSampling
3.0,6.346240974018501,ThompsonSampling
3.0,2.7171383181943165,ThompsonSampling
3.0,3.1377371720489986,ThompsonSampling
3.0,3.800885455798185,ThompsonSampling
3.0,2.815911521062006,ThompsonSampling
3.0,3.650231240741222,ThompsonSampling
3.0,3.638395706787212,ThompsonSampling
3.0,4.286085014804655,ThompsonSampling
3.0,4.811964739193056,ThompsonSampling
3.0,2.442130279879513,ThompsonSampling
3.0,4.186011380728273,ThompsonSampling
3.0,3.4281586585053514,ThompsonSampling
3.0,3.7498840623883267,ThompsonSampling
3.0,4.221945516518232,ThompsonSampling
3.0,6.014990655088663,ThompsonSampling
3.0,3.299207782723027,ThompsonSampling
3.0,1.799205074846987,ThompsonSampling
3.0,4.225269040793787,ThompsonSampling
3.0,5.287835136194466,ThompsonSampling
3.0,3.960374946484475,ThompsonSampling
3.0,2.470838508797296,ThompsonSampling
3.0,4.781894660295562,ThompsonSampling
3.0,5.595198966401117,ThompsonSampling
3.0,2.2705593580035703,ThompsonSampling
3.0,4.377446478252661,ThompsonSampling
3.0,5.639718687082373,ThompsonSampling
3.0,2.391386537242243,ThompsonSampling
3.0,3.0048398434247012,ThompsonSampling
3.0,4.002642969133278,ThompsonSampling
3.0,2.1305654772504425,ThompsonSampling
3.0,3.6611356199927463,ThompsonSampling
3.0,3.0521476816413533,ThompsonSampling
3.0,2.803559764547236,ThompsonSampling
3.0,4.580367490640921,ThompsonSampling
3.0,3.608900157884377,ThompsonSampling
3.0,3.7199848566053832,ThompsonSampling
3.0,3.6529844767550066,ThompsonSampling
3.0,2.909852468128404,ThompsonSampling
3.0,2.6672565710347707,ThompsonSampling
3.0,1.4086692127192775,ThompsonSampling
3.0,4.194937038793181,ThompsonSampling
3.0,2.0646824796560654,ThompsonSampling
3.0,3.055275418358756,ThompsonSampling
3.0,3.8554237703486542,ThompsonSampling
3.0,3.271333387042974,ThompsonSampling
3.0,6.221394271362051,ThompsonSampling
3.0,4.481069470580344,ThompsonSampling
3.0,2.8129886807425546,ThompsonSampling
3.0,2.8676300576265694,ThompsonSampling
3.0,3.745168380874829,ThompsonSampling
3.0,4.8771149651323675,ThompsonSampling
3.0,2.6494208992743626,ThompsonSampling
3.0,3.792586489151362,ThompsonSampling
3.0,4.102999948782728,ThompsonSampling
3.0,3.2021174933662313,ThompsonSampling
3.0,3.4434228778687617,ThompsonSampling
3.0,5.455815217656044,ThompsonSampling
3.0,4.2204693836825165,ThompsonSampling
3.0,4.3627072542945635,ThompsonSampling
3.0,3.2045644942731015,ThompsonSampling
3.0,3.090344277166161,ThompsonSampling
3.0,3.435150826366306,ThompsonSampling
3.0,4.380861476783441,ThompsonSampling
3.0,3.8154328344956343,ThompsonSampling
3.0,5.13248118881698,ThompsonSampling
3.0,4.498335492810021,ThompsonSampling
3.0,3.348126135849563,ThompsonSampling
3.0,3.992220031250813,ThompsonSampling
3.0,4.1270317464016,ThompsonSampling
3.0,4.581662367063139,ThompsonSampling
3.0,4.488232369948334,ThompsonSampling
3.0,3.3758720482105313,ThompsonSampling
3.0,4.449353682826054,ThompsonSampling
3.0,4.476685673978254,ThompsonSampling
3.0,4.17876454294722,ThompsonSampling
3.0,4.650474889543053,ThompsonSampling
3.0,3.834872222107915,ThompsonSampling
3.0,6.089077877288265,ThompsonSampling
3.0,4.0516194344838015,ThompsonSampling
3.0,3.9771939122829707,ThompsonSampling
3.0,4.622504307430757,ThompsonSampling
3.0,5.017354880246825,ThompsonSampling
3.0,2.521972659123684,ThompsonSampling
3.0,5.051406832714173,ThompsonSampling
3.0,5.370861589791056,ThompsonSampling
3.0,4.828434401877525,ThompsonSampling
3.0,5.7600595700984805,ThompsonSampling
3.0,3.843439582551397,ThompsonSampling
3.0,4.548000345276858,ThompsonSampling
3.0,4.414881588156261,ThompsonSampling
3.0,3.5461654761318777,ThompsonSampling
3.0,4.841453636975255,ThompsonSampling
3.0,5.276976199828237,ThompsonSampling
3.0,1.4594069096670288,ThompsonSampling
3.0,5.520320855951961,ThompsonSampling
3.0,3.9927427589134137,ThompsonSampling
3.0,4.616056748494414,ThompsonSampling
3.0,4.448556783010611,ThompsonSampling
3.0,3.4753138704507527,ThompsonSampling
3.0,2.6385120711564176,ThompsonSampling
3.0,4.917610411332452,ThompsonSampling
3.0,3.5837554401996843,ThompsonSampling
3.0,4.740784339891333,ThompsonSampling
3.0,4.288979361940497,ThompsonSampling
3.0,3.9615368979090446,ThompsonSampling
3.0,5.280267814431044,ThompsonSampling
3.0,5.61662533790852,ThompsonSampling
3.0,2.947866882344287,ThompsonSampling
3.0,4.247858678245249,ThompsonSampling
3.0,2.580203046315778,ThompsonSampling
3.0,4.895820596486806,ThompsonSampling
3.0,3.911206572608239,ThompsonSampling
3.0,4.525924514304771,ThompsonSampling
3.0,4.523129891450969,ThompsonSampling
3.0,3.7185023201262335,ThompsonSampling
3.0,4.508985899829984,ThompsonSampling
3.0,2.5218709800202728,ThompsonSampling
3.0,4.647321759118255,ThompsonSampling
3.0,3.1820369707671867,ThompsonSampling
3.0,2.9240135153916422,ThompsonSampling
3.0,2.4863264855206335,ThompsonSampling
3.0,3.952505955755807,ThompsonSampling
3.0,1.3237507000011797,ThompsonSampling
3.0,4.2416013416185985,ThompsonSampling
3.0,4.783481091335626,ThompsonSampling
3.0,5.384857125817707,ThompsonSampling
3.0,4.225677629175987,ThompsonSampling
3.0,4.19790342220591,ThompsonSampling
3.0,4.37429694291507,ThompsonSampling
3.0,4.344411012241908,ThompsonSampling
3.0,3.505613088205085,ThompsonSampling
3.0,3.3615701130272115,ThompsonSampling
3.0,5.510629641380541,ThompsonSampling
3.0,4.759629428287556,ThompsonSampling
3.0,4.547805060958411,ThompsonSampling
3.0,4.60660371582415,ThompsonSampling
3.0,5.267886331673887,ThompsonSampling
3.0,5.595011403451644,ThompsonSampling
3.0,3.9829024641491486,ThompsonSampling
3.0,4.062848930694361,ThompsonSampling
3.0,3.1477158315110034,ThompsonSampling
3.0,3.6750132318969015,ThompsonSampling
3.0,4.21496917194849,ThompsonSampling
3.0,4.442018784256892,ThompsonSampling
3.0,4.006103597221873,ThompsonSampling
3.0,5.3503507315202405,ThompsonSampling
3.0,3.6524513969872023,ThompsonSampling
3.0,7.009298740997426,ThompsonSampling
3.0,4.348705464371552,ThompsonSampling
3.0,4.101974731231504,ThompsonSampling
3.0,3.9433665185360516,ThompsonSampling
3.0,4.86921668809564,ThompsonSampling
3.0,5.85672823099702,ThompsonSampling
3.0,5.504013419019909,ThompsonSampling
3.0,2.432773806694432,ThompsonSampling
3.0,4.814368254310578,ThompsonSampling
3.0,2.793912417452894,ThompsonSampling
3.0,4.260046899246976,ThompsonSampling
3.0,3.443052985793155,ThompsonSampling
3.0,4.4417892949180215,ThompsonSampling
3.0,5.362137095188723,ThompsonSampling
3.0,4.740900199607992,ThompsonSampling
3.0,4.265828808772308,ThompsonSampling
3.0,3.872456411778832,ThompsonSampling
3.0,5.142352728801304,ThompsonSampling
3.0,4.567141599171283,ThompsonSampling
3.0,5.143594369138649,ThompsonSampling
3.0,3.9232175864367136,ThompsonSampling
3.0,4.275218358719364,ThompsonSampling
3.0,1.7350811377996291,ThompsonSampling
3.0,6.387305316490791,ThompsonSampling
3.0,3.269139380064707,ThompsonSampling
3.0,4.910547728857379,ThompsonSampling
3.0,4.101237884489652,ThompsonSampling
3.0,3.897005477794618,ThompsonSampling
3.0,3.358608346702489,ThompsonSampling
3.0,3.2628613413684446,ThompsonSampling
3.0,2.996354562905605,ThompsonSampling
3.0,4.255182219960702,ThompsonSampling
3.0,2.493526855014693,ThompsonSampling
3.0,3.125012550277716,ThompsonSampling
3.0,5.787582961804086,ThompsonSampling
3.0,4.029818907843083,ThompsonSampling
3.0,4.1696821012875125,ThompsonSampling
3.0,2.945213043656608,ThompsonSampling
3.0,3.3281032152221046,ThompsonSampling
3.0,3.132887032622994,ThompsonSampling
3.0,3.558361796624415,ThompsonSampling
3.0,4.357088614148029,ThompsonSampling
3.0,4.479379941927338,ThompsonSampling
3.0,3.658040478836041,ThompsonSampling
3.0,4.716076856207421,ThompsonSampling
3.0,2.834095782688496,ThompsonSampling
3.0,3.5117538349086344,ThompsonSampling
3.0,4.787676248565839,ThompsonSampling
3.0,4.05229124180571,ThompsonSampling
3.0,2.3372057160641857,ThompsonSampling
3.0,3.385114458872488,ThompsonSampling
3.0,3.1530319320566877,ThompsonSampling
3.0,5.4240579738697585,ThompsonSampling
3.0,6.657749893412788,ThompsonSampling
3.0,2.985341831841679,ThompsonSampling
3.0,4.856251994664451,ThompsonSampling
3.0,3.567824009958739,ThompsonSampling
3.0,2.591891420328335,ThompsonSampling
3.0,5.408325383852164,ThompsonSampling
3.0,6.550254712182039,ThompsonSampling
3.0,3.5595950373205345,ThompsonSampling
3.0,3.752416264452863,ThompsonSampling
3.0,3.2524401191055206,ThompsonSampling
3.0,3.0613867524494722,ThompsonSampling
3.0,3.9005340040399266,ThompsonSampling
3.0,1.7714389517071774,ThompsonSampling
3.0,3.756748953491329,ThompsonSampling
3.0,2.015748189297443,ThompsonSampling
3.0,4.560418820245532,ThompsonSampling
3.0,4.658413531700546,ThompsonSampling
3.0,3.7766224200231355,ThompsonSampling
3.0,3.6990986097401866,ThompsonSampling
3.0,4.499801156483851,ThompsonSampling
3.0,2.2914415795888052,ThompsonSampling
3.0,3.335262186350966,ThompsonSampling
3.0,5.141178695750181,ThompsonSampling
3.0,2.886899844939328,ThompsonSampling
3.0,2.318704297212675,ThompsonSampling
3.0,3.539752653224287,ThompsonSampling
3.0,3.3545217017902647,ThompsonSampling
3.0,4.069101586650948,ThompsonSampling
3.0,5.678528026916444,ThompsonSampling
3.0,3.9922034652395273,ThompsonSampling
3.0,1.7649849122102603,ThompsonSampling
3.0,4.041458475924293,ThompsonSampling
3.0,4.398740984100715,ThompsonSampling
3.0,4.977821967728466,ThompsonSampling
3.0,5.301118219403598,ThompsonSampling
3.0,3.846114540841294,ThompsonSampling
3.0,3.451941798460388,ThompsonSampling
3.0,5.8095067641802425,ThompsonSampling
3.0,3.768278305452207,ThompsonSampling
3.0,5.36307325506096,ThompsonSampling
3.0,5.3312642244414015,ThompsonSampling
3.0,5.097800915154923,ThompsonSampling
3.0,3.066418608491394,ThompsonSampling
3.0,3.124538280699686,ThompsonSampling
3.0,2.4018681833291167,ThompsonSampling
3.0,4.286361840637856,ThompsonSampling
